Personal_Vehicle_Km,Public_Vehicle_Km,Plane_Journey_Count,Train_Journey_Count,Electricity_Kwh,Water_Usage_Liters,Diet_Type,Waste_Kg,Carbon_Footprint_Kg
38.0735324143157,7.85001794771531,6,2,266.891325672387,13.2792073788498,MostlyNonVeg,0.400844244965386,43.8274477053794
-38.5339143784549,-6.21313519482988,8,9,364.124101946823,-28.0821325796797,Veg,0.395944663283593,40.2714048832456
-12.9820471667366,32.570426450685,10,7,61.0760887801227,-142.775988064522,MostlyVeg,0.424467534038436,55.4683370625326
28.5113593568069,23.1879295099325,3,3,11.6765978033569,-201.972460996461,NonVeg,0.349082396551899,26.2877681413543
34.5744304081706,16.4179374490473,2,7,160.859023046739,-70.5674292542361,Veg,0.475467998654465,26.6639219190771
24.0939780816895,58.5760570594145,0,6,293.292757036782,38.0280095779874,MostlyVeg,0.481060679301008,23.7240113939474
72.7747421017986,6.59236842229498,9,3,-438.591462512911,-45.7935502493311,Veg,0.479223265714877,54.8035700796217
39.0709738952113,5.74484860513736,7,10,485.203011969274,145.244265834444,Both,0.356097557625637,58.6093353220065
46.8594069077192,22.3812032569486,2,1,464.199863273929,-147.859463087459,NonVeg,0.397135109283387,29.7868112203998
-8.65896331755077,54.8748548341032,1,1,204.659268126755,162.574310459373,Veg,0.406383347417408,11.7649511626632
-80.4514703767863,-34.8866012541482,8,10,240.800872779785,-126.319457464717,Veg,0.444794644380154,28.5073308839001
37.1099002124721,-3.53618858534218,7,9,-31.7434340833916,257.545808522997,NonVeg,0.441240657935321,49.8939744000686
7.64922911525777,2.36468558616923,1,6,230.563618212675,-74.1424008345003,Veg,0.357144201968319,16.1451813192965
-8.02454207821899,23.8259943505992,8,0,259.158564564959,-218.504191421948,Veg,0.434848754132899,40.7285779416225
-43.9508289267932,55.6783715673309,6,2,424.569843066358,370.94691759138,NonVeg,0.484943157817236,34.6166905309739
12.7776958174333,41.1154886407622,8,0,572.790126553024,-66.2131197766203,Veg,0.359275696512014,53.9575620379238
-45.8378331775792,62.6561987285461,2,8,67.3279080965786,21.8029168105047,Both,0.417709181337319,17.6155110930475
-18.4911511164051,16.125786180377,8,7,406.134286561802,-213.013272793367,NonVeg,0.424129991260784,51.2100236548256
-47.1107051700898,-14.6574052937114,9,9,-24.4793296289855,10.9065580380713,NonVeg,0.4399876433623,38.9171805442987
-15.0453782564566,-34.3952743583338,7,9,148.13266472852,-93.9675095695557,Both,0.347176176456397,37.3504039021514
28.5237801796913,-87.725179985949,1,5,315.307269289768,-259.030980018599,NonVeg,0.469700426342938,11.2835637212781
-14.4642768089466,-10.3346947905656,7,5,319.954275368041,81.8035207529115,MostlyNonVeg,0.423434237961903,41.182153727833
-14.2325483996637,25.8213885394058,6,8,-56.0189991889735,-16.4865429930792,Both,0.343272257191266,35.8053184818816
-21.2364776651915,-2.38899858108955,10,7,135.059329214341,119.835242714447,NonVeg,0.35478325366808,53.5857893435203
-9.60967649551399,17.2243888486426,4,0,270.227422917074,-148.752342342816,Both,0.39462783079052,17.8233143545156
65.1298728440352,-25.7579134194409,5,4,-50.2649274279765,21.9086106807627,Veg,0.449244625010464,38.5447431098762
102.199014938044,-12.6332899303314,5,3,249.328514847248,-74.8884749252412,Both,0.395598589770624,49.3574635761154
28.25609410908,7.50740610320079,0,5,104.515176238822,351.288138364635,Veg,0.394896734059753,17.1726532606223
-47.8049428923037,60.976029357103,8,2,176.049563104681,31.6404160634755,MostlyNonVeg,0.35593703630754,40.1290607930131
-5.81437909670207,4.02644647323207,4,10,0.672681528021968,137.578163609563,NonVeg,0.40623306732609,28.3977444467446
-47.2138846942948,59.365358988951,9,9,293.101554872817,-231.670934002323,MostlyNonVeg,0.456017542686411,52.3562757348574
-27.6965793101507,38.8023471945212,9,2,194.360815564132,101.90275322107,NonVeg,0.376845896905409,44.7815321950043
28.4361536934826,8.39861354706384,4,9,157.85756053124,-45.6626081448435,Both,0.387453148161508,38.1624082541971
30.2184234694051,69.9603412376974,2,9,-143.232074948415,299.274065538374,MostlyVeg,0.471341331591151,34.9470448549244
-9.86625095527872,-66.7545347208205,0,6,47.8380282352784,90.9320712975301,NonVeg,0.365267938720132,-0.810307250928747
-98.0126186968589,-0.0628912858961193,7,4,376.021036052466,14.3280259331998,NonVeg,0.341841975384481,20.6559014100893
8.60552585749228,-51.0238947934666,8,1,-48.5001739755619,50.143041495769,NonVeg,0.484568426087954,35.4401084873185
46.8768149576847,8.47125581529646,10,2,260.35625721179,6.22931278950452,MostlyNonVeg,0.429088233385966,64.1826670586763
18.2944960196868,-49.0454931504174,7,3,652.354424610619,98.0372881064385,Veg,0.419151968922072,40.3367972930654
-70.8077754622609,-25.9713121166185,8,8,-231.123119928523,-173.324099082695,MostlyNonVeg,0.430674956998361,24.2204730509622
0.308920718648982,24.8346100450713,8,0,468.506295129088,43.7775850564958,MostlyNonVeg,0.402351271629078,48.8711031240254
20.4556522500847,4.57588302979677,0,3,-61.2822322854047,134.707445177821,NonVeg,0.406873488951002,11.454148748039
60.2625937216527,37.396541073736,9,9,50.951922451625,-103.647995778425,MostlyVeg,0.34548057160379,66.2946434086634
64.438781180543,63.2730944423367,5,10,337.368616296235,-134.526827567075,Veg,0.452594020015922,63.0952462975593
-21.4319636639828,-33.9100099567939,7,10,256.984151049771,-70.2261630973877,MostlyVeg,0.432992003393614,37.6530551709515
21.5437871713536,85.3968962793635,7,4,297.558168281046,-150.711514074532,MostlyNonVeg,0.417850474079562,57.8957585982691
1.84467265460173,22.6637450522308,4,0,-124.862351566206,8.90780779881226,MostlyNonVeg,0.478438145438331,19.9181476311718
-28.8720932481222,-11.3514568001878,5,8,-106.209658727263,122.542534235464,Both,0.404678292478368,25.7815771812198
-57.6605341261541,2.50858358858003,7,5,-116.310041892617,-139.257893157529,NonVeg,0.350129369572199,24.2668818005394
-19.8252618825455,21.0553148058718,4,5,292.742368086241,102.975627455982,Both,0.429207649580046,28.1047510622533
-9.40948627871186,-2.14085302201968,4,5,282.943786586529,-111.090287010112,NonVeg,0.365745873968512,27.7570505161785
-39.9833142167822,79.6927692264548,1,7,31.3667443911339,277.920207245487,MostlyVeg,0.497420192860397,16.0309114997203
43.8717757706051,-22.3411013569176,6,7,-46.476390025282,56.1490502690634,Both,0.364464293920513,40.703678156183
-14.9069818946185,-33.1936732776177,4,9,95.4901235828612,144.734954577617,MostlyNonVeg,0.407440416092155,23.6970525130038
33.0667809637306,-3.23719771947506,2,5,45.3427122193027,2.16140841253405,Veg,0.408306727278519,22.9205404238451
-71.8170826430295,14.2139980884298,5,3,370.130651456441,38.8189930271789,MostlyVeg,0.36818496829951,16.148167275432
40.223966978384,-39.9782819422541,8,1,260.005237783334,-110.800580929066,Both,0.387792328004555,48.7319305655277
-47.3805142845317,-53.1307791421879,10,9,-38.7431973444757,212.184993733415,MostlyVeg,0.496350711463591,39.4079533599179
-19.531075338132,29.9169092792393,9,9,164.665428441636,-142.648997355019,NonVeg,0.391964836300129,54.3990072738861
19.1352084813427,-21.5890296448263,6,5,154.854213360287,243.200321643575,MostlyNonVeg,0.461398187061416,37.8506718820692
-19.7291264884035,-37.0888784958094,5,2,128.288259320209,67.3661583219399,MostlyNonVeg,0.476158602782686,18.9791807780842
-2.40625169673491,16.0801984974583,7,8,204.335326088706,62.5752525476712,Veg,0.487413415790111,45.7005197233602
30.9394686431172,22.7919835721514,3,7,-52.7254133138283,-1.01863436328312,NonVeg,0.474529851548551,31.2593817687406
-28.028148569091,-33.5305105137746,5,6,26.3671041832234,81.3784071456614,MostlyNonVeg,0.440281015513028,21.4120099579524
-21.8794897819673,-39.8160001561097,4,9,293.889811896681,-265.187837506131,NonVeg,0.437761189263759,21.8818226324824
52.9443868012443,14.4291318010227,6,8,208.274688306973,-72.3737984463742,Veg,0.413452879401299,51.7624313213244
-17.089387746157,22.9912153566518,3,2,347.25055225288,-3.34588968991317,Veg,0.387912465638611,19.0865633501523
36.3808278382987,19.1756661200312,2,4,487.988663706866,37.6931225645898,Veg,0.459020163992641,30.7433293774481
-21.0230010558508,-7.69023653814072,6,9,213.747121105368,208.528545011902,Veg,0.380870255393932,36.4678023266639
-99.2965307359123,10.2850661246086,4,7,343.968752857025,91.9695767596666,Veg,0.44318231174831,10.9996792771002
-21.7093912175749,-12.7427141382942,4,2,447.381597891879,20.8862839108888,Veg,0.479337718038974,18.3703792777097
-23.7548506922655,-45.1360777428425,4,10,-62.6588903155184,-171.546473019546,NonVeg,0.414333357963952,17.7980121464242
52.580606215829,-23.8280780256152,2,8,-42.8296004818812,69.8054691351616,MostlyNonVeg,0.360401374624495,28.6900169671707
3.61233617926764,-1.40329349441408,4,2,241.795816058437,66.5506935545103,Veg,0.373268169986726,26.7759460133755
-3.75069661673317,-12.6635100774935,1,2,-173.617750590798,-2.4910719825815,NonVeg,0.395114944275317,5.38495601590719
0.30616591416939,30.0252445200996,9,5,177.278182381697,102.168543481146,Veg,0.34386850648352,54.1003106334238
11.4288685815023,-7.80150526403079,3,9,31.8753499806183,213.210690234025,Veg,0.425886726194437,24.9278103903293
-18.5756881665463,13.1218521203182,2,6,90.5213933832626,66.6761305193629,Veg,0.454884055362535,14.8876939965855
-24.7364484820469,61.846755633782,10,8,101.018043533532,-4.06883527525907,NonVeg,0.372646530117708,58.050924960229
3.0934618119492,6.62956056264174,0,6,-16.279719684488,-324.853273475394,NonVeg,0.376878058938253,10.3859591465401
5.81338930692685,40.970161523833,8,3,253.266722538003,130.31003535451,NonVeg,0.476859828051316,52.1079226534824
-35.266607480045,21.0399936552662,6,5,229.763870463999,-14.1846125666807,NonVeg,0.462406739744883,32.6126655030948
-41.0795216310659,-46.9213661822773,5,4,198.91936282093,91.9358305560661,Veg,0.417432660521765,16.6613814045163
19.6671510632004,-21.8716346708462,6,9,153.568222352985,-93.7485534324431,MostlyNonVeg,0.391048477259143,44.4636931091641
5.04965457200804,24.447849098174,9,0,295.832077285304,16.6915511731446,Both,0.436909942306197,49.2606739366425
-59.3513798803715,-32.7008489265295,8,3,58.3698272406624,128.199089876627,MostlyVeg,0.454524844584658,27.8561590336202
-40.1590047819218,38.8229228302976,1,0,204.729298055198,-84.4553037090433,MostlyVeg,0.376692307839548,1.78956885493876
4.85023954001843,58.806493963816,2,8,218.700354762526,-8.80066634944073,MostlyNonVeg,0.420261934461136,30.3302548354921
-22.3175787283743,-24.2235973615351,6,3,229.583117855004,-210.720847043479,MostlyVeg,0.477433194085716,23.4761787954987
5.53207027617266,-1.7320449793349,4,2,411.951192395528,9.23370925708431,Both,0.499031167944938,29.7486979487667
16.444194416499,18.5460506610852,3,1,224.810902267447,-98.0532292387468,MostlyVeg,0.413694453229567,24.1742221708162
38.9524112322714,23.5633830539639,1,5,-2.96011066289712,-162.630669410995,MostlyVeg,0.469580300882209,21.6686426166063
59.2835417072519,-4.88567812638017,1,10,-62.4613380955347,47.7640196219083,Both,0.423016907023234,23.9614351389452
35.8837583076813,-58.1524638258917,1,10,-75.3014175297046,-4.905283999045,NonVeg,0.357664992054627,15.7459423094502
63.0628666889556,41.1435165966477,6,1,-149.394888560345,-226.954295712589,Both,0.441234017901209,45.4206840718143
-33.9067792500537,-52.4705250565129,6,5,195.991481120289,-107.312613393997,MostlyNonVeg,0.451729698550356,21.4198853410035
-28.1972921762387,43.7434440679583,1,1,66.5840434320786,-199.476428747184,NonVeg,0.340123908805745,11.0068435443542
56.1554434441116,-1.52732357840335,3,8,-323.075864936906,261.553495077644,NonVeg,0.399936824468961,30.4932334902193
16.928569864583,9.48381647423485,0,6,233.727103419692,395.955038672401,Both,0.392841258854061,17.5429469074333
10.6056818582706,1.70068204047402,4,1,214.117538616094,-14.7789789670186,Both,0.423057927518539,24.8082799035686
-71.1008494931134,24.2664347917162,3,6,-52.8614234808545,81.8430094750182,NonVeg,0.482817032424898,8.78435522124071
-31.7338490571899,88.2837524113068,6,1,324.782069290796,-205.850924177445,Veg,0.362207865000282,40.7833495382662
12.2490402817462,-33.584146536967,3,10,-20.1099723181566,126.92359619639,MostlyNonVeg,0.421912243703615,23.4373188799784
-35.3955541063979,70.7546843908233,9,6,-184.738660265931,-136.268448235886,Both,0.393628076581569,45.3238059289526
25.0932016221687,17.3882694595837,4,3,-40.8288059183037,134.997151717037,MostlyVeg,0.411010783263993,23.8647637126104
41.7136353605471,51.8685644601684,0,6,-93.4497040493031,-112.160613438423,MostlyNonVeg,0.343356361585231,23.1671411647444
82.2203477362069,30.7757083323811,4,6,-4.91132435631879,-120.599219217465,MostlyVeg,0.483851372228552,46.484461571608
0.574176218467977,-45.3250979021284,10,0,44.2334861276314,130.122155856844,NonVeg,0.450299385168425,43.4873970710265
-53.7485836747014,57.7353149920538,1,3,-18.3331688367736,222.790657942741,Veg,0.378388091829907,-0.0517537385291069
-11.3590458415104,39.6411739517546,3,2,264.0655611887,-91.4134495972426,Both,0.42309115047828,20.9124020977969
-12.9404699447103,-28.0074388008349,9,6,330.594427085027,370.861891356943,NonVeg,0.364311167733014,51.2237957608728
8.06619466184733,45.3894367176835,10,8,9.87345142938236,-234.184682510785,Veg,0.395044946081636,60.4877805995967
23.7423357343762,-21.0739760033719,3,6,350.922215220299,200.81398086697,MostlyVeg,0.431142255051543,27.7786165108151
-20.0045942957044,17.0768581424689,7,6,-64.0296485757271,-111.324971518439,NonVeg,0.482886442449279,36.4732944388905
-12.5899783268527,-59.5059307967092,8,10,-274.219661362671,-188.265449212739,Both,0.414888966719445,34.6650798871938
-7.02026618371296,69.6284835832444,5,8,-118.945587670164,41.7211862191915,NonVeg,0.360795797478577,37.999537546342
41.8359530341225,10.8131633290532,5,10,325.104200571988,132.086753588684,MostlyVeg,0.407979144166327,49.3023765230048
48.3253856817376,-29.6544065501725,10,4,5.90397088130317,-36.1999378030075,NonVeg,0.484621444091273,57.1462892825382
-44.3656290385439,23.7955871908677,1,8,364.85954230129,-73.6759858558205,Both,0.432127996716835,11.9310267526292
-4.19865038399575,-20.1079201226621,8,10,-115.707804199505,-111.786454715806,Both,0.403783258657908,42.0808866233884
-7.2578606656201,39.1527894604242,5,10,147.476182077859,-84.8204394902067,MostlyNonVeg,0.41374811437648,41.5293150423443
50.8606896740852,38.4433704636346,7,3,107.449558337265,61.1362145350345,MostlyNonVeg,0.433617787034518,56.8433755568409
-8.05708171872365,-12.8983442252034,4,7,77.9111209906811,44.8421471967283,MostlyVeg,0.461894619274462,25.8740744465946
-11.4373400042333,-22.0312280221618,6,1,-84.8603911904572,26.449995065202,MostlyNonVeg,0.456804876982908,25.185424368493
-22.9929306952334,-27.9621199126927,6,8,277.712447998022,32.0154465217763,MostlyNonVeg,0.390878534716438,31.3571141876614
-44.839925370722,48.4253037732453,9,7,313.714317161575,124.33776439687,Veg,0.423985771913348,50.8266103438918
-44.4344684890644,-29.9101159349391,2,6,245.520673275593,-240.938876147042,Both,0.4759727340768,7.84984530142572
-46.1562926798079,27.5853824505785,8,10,-154.192604159172,196.511957913715,Veg,0.46445429104065,39.1158721837708
4.22078792872509,29.0194538782054,1,2,-178.489531078542,136.435574056454,Veg,0.499199552567591,7.93156405427575
-19.8016360105278,25.9182013111371,1,9,145.95585920475,130.679009600835,NonVeg,0.497456080777435,20.2329351949724
-57.6955473726147,6.0397432337545,6,0,185.365933643141,210.186832158855,MostlyVeg,0.352343977832392,18.3582856196853
7.87797808715425,14.8201449081018,0,3,136.960408211456,-146.321831342798,Both,0.466045083550218,8.85334202838734
43.673017076304,37.9696740623814,2,1,-13.4526871090892,182.829734514235,Both,0.396644921523151,24.4133867145622
-26.7884995579447,-22.8168101945273,3,2,65.8975717730399,-160.174949345535,Veg,0.377727218434816,7.06458539708216
-23.5658083678789,40.1363250071945,5,4,-56.3991686283186,-54.6951669227966,NonVeg,0.379487150861645,26.6802795986295
39.6479277608462,48.9286143249307,4,8,-396.610671607892,46.5490170303329,MostlyNonVeg,0.349017333019184,37.5927430557328
13.5357219020837,-1.76459795353818,0,5,-48.3078299554631,-130.112586831787,MostlyVeg,0.472163212760563,12.2205119631619
-24.1315319627192,37.9806016405104,4,7,-367.557472591109,99.940312466648,MostlyNonVeg,0.364747583874932,20.3161366574614
-16.2540472111213,-58.0846947293592,10,5,370.448052756586,-89.1612019798678,Both,0.38104568362557,46.7979832350672
2.602129775168,20.8626844846335,6,0,-19.1149150702583,144.76071237468,NonVeg,0.35782714818761,33.5056365603348
-18.2693767346541,-21.3904026072135,1,8,0.254306375029245,74.5210649833961,Veg,0.443061207323963,6.16736168622232
-80.7291948674244,-32.1894764849091,3,2,403.748678505034,-81.2928232807661,NonVeg,0.402913111590398,4.14249095665119
-21.6901074481051,52.4175232052001,10,0,156.646907080735,-7.54968007800931,MostlyVeg,0.432590210738584,49.1282490673275
-15.7382931353689,25.0609370082582,10,10,376.94776630587,16.5059459361216,MostlyNonVeg,0.429075635460766,60.6369206718857
11.2806733310486,-28.348647415206,7,0,-182.763377401949,174.754215697867,Veg,0.459489856868194,30.8934937937843
75.4832978942575,11.7361367962323,6,7,5.08877548057885,67.0213119984759,Both,0.497703052601908,52.2280408270003
-2.98901146472049,17.1944348474372,5,7,76.8423365467819,206.155867089316,Veg,0.465037601057434,31.9981751959572
-44.0514349265688,-1.16430742615562,0,9,-81.3337404629772,-25.3079414940695,MostlyNonVeg,0.3713414107914,0.649232043075544
51.4996739657013,59.0518211304695,1,8,-263.468584456015,-29.7664273519571,Both,0.436205892216158,25.8473154984919
-84.3477066548868,109.417661072051,8,7,-81.4973142400507,-62.2691982344817,MostlyNonVeg,0.451227195018582,40.7010405979366
-79.4263007383826,66.5270390661092,1,5,140.061630237447,93.5991702672466,MostlyVeg,0.392106070190191,3.50286471676099
103.927749508837,-42.2383890671256,10,10,-79.7734754731752,81.7363891087701,NonVeg,0.422647405689027,71.0977253442866
-19.6619842353745,-74.6539199221918,8,0,170.997088591378,-125.185728661024,NonVeg,0.408130684695372,25.4757402716119
10.9621443612576,-7.94376643158911,8,8,442.405513112062,267.775319550428,MostlyNonVeg,0.447344976758965,54.9904203918197
-15.8148556582456,-25.2077007048853,8,8,-2.06333045287077,-82.4016875306479,MostlyNonVeg,0.495924213762999,37.4900487017029
-62.5597996455076,-29.4157211104703,6,4,198.670122296756,-104.979989390276,MostlyVeg,0.444883327174593,16.5671191677
40.9871665179936,-30.0389150724593,7,0,105.073898059131,66.3183869069221,MostlyNonVeg,0.360722572366341,37.2655497454812
-5.08318575021153,-13.5798327742925,9,0,166.16309849304,-3.45905810455254,MostlyVeg,0.368448213028247,43.3954960110293
-24.0790491725699,-8.49717801242266,5,2,150.099369395291,140.887517883902,NonVeg,0.482265005239947,20.1582351774611
-7.2227018423101,46.972458931227,0,8,439.6187638144,-56.5470566366747,MostlyVeg,0.475155439064389,17.8974801266302
53.6652214347965,21.4142166204228,1,10,243.514503401456,-134.456476546468,NonVeg,0.467502157877506,36.9270823619936
66.5234650383904,37.5174305740891,4,9,93.2100191898431,84.6095075923792,NonVeg,0.458279638570185,47.8475747510951
-16.3790424646505,24.4997034882227,6,0,-280.823971585636,239.19246495054,Both,0.38608453960149,26.0338615697651
27.6128648834863,-6.27958373521716,2,8,27.46908267116,-8.77626539979564,Both,0.377102331744787,21.5755767839934
34.4315259530338,6.90785359177181,9,9,-188.2606625244,64.0624152261268,MostlyNonVeg,0.430986085801759,54.631196625403
-74.3187973966331,36.2368467491311,7,8,9.22187772069739,-52.1884185934474,Veg,0.343789462152494,28.0352309408137
69.1014466950629,-7.3272569676935,9,1,84.2513681646647,-55.5318922901318,NonVeg,0.413087425232823,57.6347260700156
4.57316578046034,-20.2183731405782,8,8,105.133427587011,-23.0454662831806,Veg,0.360097116141756,45.6077178371111
